Outliers,No outliers
277.15,33.71666666666667
17.933333333333334,30.566666666666666
203.66666666666666,26.533333333333335
18.15,16.816666666666666
3.2333333333333334,25.9
89.65,10.633333333333333
21.816666666666666,25.35
2.5833333333333335,31.133333333333333
5.1,17.566666666666666
28.166666666666668,28.5
8.5,26.083333333333332
29.583333333333332,13.733333333333333
147.18333333333334,15.366666666666667
3.6,28.183333333333334
553.3333333333334,13.15
23.416666666666668,14.483333333333333
10.133333333333333,36.65
3.8666666666666667,4.65
63.2,20.933333333333334
55.36666666666667,32.75
5.1,20.533333333333335
296.35,22.15
2.066666666666667,19.25
8.033333333333333,9.8
12.7,13.983333333333333
221.45,21.4
3.15,17.433333333333334
60.45,5.533333333333333
24.383333333333333,7.816666666666666
2.6166666666666667,21.983333333333334
3.4166666666666665,14.65
36.96666666666667,11.816666666666666
415.31666666666666,31.866666666666667
9.55,19.633333333333333
300.06666666666666,17.133333333333333
4.9,24.466666666666665
33.483333333333334,9.116666666666667
3.1666666666666665,19.716666666666665
21.65,10.366666666666667
45.166666666666664,20.466666666666665
4.966666666666667,4.816666666666666
2.8,10.2
134.45,7.433333333333334
3.4,13.333333333333334
3.0,8.316666666666666
91.06666666666666,9.466666666666667
45.6,18.2
16.766666666666666,29.9
3.1666666666666665,20.733333333333334
3.3666666666666667,6.5
18.083333333333332,5.266666666666667
131.4,24.416666666666668
22.716666666666665,27.716666666666665
49.05,41.55
134.6,22.333333333333332
21.283333333333335,23.766666666666666
40.55,32.0
2.966666666666667,20.983333333333334
239.71666666666667,9.65
2.6166666666666667,33.016666666666666
4.316666666666666,8.2
11.75,23.366666666666667
8.066666666666666,4.7
24.0,5.816666666666666
2.35,29.55
48.88333333333333,15.0
38.6,21.533333333333335
209.28333333333333,26.333333333333332
27.633333333333333,25.266666666666666
3.4833333333333334,14.1
337.9166666666667,32.21666666666667
5.5,32.5
4.533333333333333,12.15
3.283333333333333,22.766666666666666
4.383333333333334,16.783333333333335
249.36666666666667,20.75
149.8,10.933333333333334
3.1333333333333333,22.35
8.55,11.316666666666666
15.666666666666666,14.15
2.8333333333333335,15.616666666666667
13.416666666666666,12.033333333333333
67.55,16.133333333333333
3.85,25.4
22.016666666666666,12.35
174.6,6.283333333333333
3.0833333333333335,24.983333333333334
3.3,10.883333333333333
3.1333333333333333,16.166666666666668
389.55,7.933333333333334
74.86666666666666,26.683333333333334
81.5,24.583333333333332
7.433333333333334,21.6
3.0166666666666666,19.133333333333333
188.2,14.55
15.75,22.766666666666666
2.5,15.35
18.533333333333335,6.933333333333334
39.9,27.1
4.016666666666667,13.566666666666666
2.5166666666666666,10.233333333333333
119.76666666666667,8.65
7.65,20.816666666666666
3.05,12.683333333333334
14.583333333333334,5.583333333333333
113.86666666666666,4.983333333333333
17.266666666666666,19.766666666666666
356.2,22.9
4.2,33.46666666666667
34.016666666666666,10.133333333333333
113.21666666666667,17.083333333333332
87.88333333333334,9.8
72.33333333333333,20.85
95.43333333333334,15.05
92.68333333333334,17.8
6.516666666666667,20.983333333333334
3.5166666666666666,8.5
22.683333333333334,3.066666666666667
3.566666666666667,7.35
12.116666666666667,10.3
54.36666666666667,6.45
247.48333333333332,12.533333333333333
14.6,25.066666666666666
238.4,16.683333333333334
354.6,30.3
320.1666666666667,18.516666666666666
1.3833333333333333,7.816666666666666
8.716666666666667,11.566666666666666
1.9,5.516666666666667
11.766666666666667,11.966666666666667
3.1,14.633333333333333
128.95,9.866666666666667
2.2666666666666666,23.516666666666666
2.6666666666666665,10.366666666666667
72.95,12.85
41.05,8.9
109.78333333333333,29.233333333333334
342.6666666666667,23.516666666666666
81.51666666666667,28.7
69.93333333333334,22.45
30.95,26.333333333333332
254.68333333333334,25.916666666666668
6.016666666666667,24.816666666666666
2.933333333333333,3.6
7.35,6.9
5.166666666666667,7.316666666666666
9.833333333333334,8.7
231.31666666666666,9.6
34.35,8.3
2.966666666666667,19.916666666666668
4.35,7.283333333333333
286.6166666666667,8.266666666666667
5.283333333333333,29.666666666666668
56.45,20.966666666666665
55.833333333333336,27.2
19.816666666666666,29.6
340.43333333333334,18.916666666666668
3.85,24.95
13.316666666666666,11.166666666666666
6.95,22.35
7.483333333333333,3.25
45.166666666666664,14.4
9.45,8.633333333333333
2.75,4.666666666666667
3.05,12.766666666666667
3.35,6.95
2.566666666666667,25.316666666666666
3.15,6.083333333333333
0.5,10.9
1.1333333333333333,10.133333333333333
143.25,9.033333333333333
185.98333333333332,0.23333333333333334
271.78333333333336,23.7
54.31666666666667,25.616666666666667
31.133333333333333,20.683333333333334
238.16666666666666,19.883333333333333
12.166666666666666,17.1
146.66666666666666,13.766666666666667
2.1333333333333333,17.15
76.0,13.183333333333334
2.966666666666667,18.633333333333333
3.283333333333333,7.716666666666667
31.066666666666666,7.416666666666667
187.51666666666668,10.933333333333334
70.25,19.833333333333332
51.233333333333334,16.45
159.8,25.016666666666666
15.783333333333333,17.3
9.883333333333333,14.466666666666667
67.83333333333333,12.583333333333334
221.7,27.766666666666666
81.06666666666666,25.0
184.23333333333332,29.083333333333332
38.71666666666667,7.833333333333333
0.6833333333333333,0.43333333333333335
10.283333333333333,36.0
9.966666666666667,21.716666666666665
11.066666666666666,13.933333333333334
79.6,11.183333333333334
158.1,20.55
56.7,14.766666666666667
18.416666666666668,15.583333333333334
24.816666666666666,17.15
246.86666666666667,11.7
55.266666666666666,18.933333333333334
124.83333333333333,23.016666666666666
19.183333333333334,30.933333333333334
12.05,26.883333333333333
108.86666666666666,5.016666666666667
57.233333333333334,30.85
66.41666666666667,5.8
8.233333333333333,29.216666666666665
1.9333333333333333,21.666666666666668
2.9,7.683333333333334
4.516666666666667,8.6
15.833333333333334,26.95
67.98333333333333,9.083333333333334
2.183333333333333,17.083333333333332
198.18333333333334,10.25
83.61666666666666,7.883333333333334
3.4166666666666665,13.916666666666666
2.466666666666667,15.65
31.333333333333332,9.75
229.71666666666667,27.816666666666666
2.3333333333333335,28.0
143.63333333333333,8.083333333333334
195.56666666666666,22.55
148.01666666666668,21.066666666666666
112.76666666666667,21.616666666666667
3.6166666666666667,18.366666666666667
7.5,5.3
1.7166666666666666,10.966666666666667
36.416666666666664,6.133333333333334
128.15,23.55
5.7,23.5
3.1666666666666665,12.666666666666666
20.516666666666666,7.7
3.9166666666666665,27.583333333333332
57.7,7.166666666666667
15.733333333333333,20.566666666666666
18.35,20.55
11.233333333333333,18.75
332.76666666666665,19.283333333333335
138.53333333333333,24.133333333333333
401.78333333333336,23.966666666666665
2.7,11.916666666666666
2.1666666666666665,12.683333333333334
2.9,13.75
14.8,6.133333333333334
144.36666666666667,22.233333333333334
52.45,11.15
7.05,18.633333333333333
114.88333333333334,8.2
72.81666666666666,7.366666666666666
204.46666666666667,34.166666666666664
186.28333333333333,25.483333333333334
3.283333333333333,30.85
78.58333333333333,23.716666666666665
3.55,23.916666666666668
230.96666666666667,6.383333333333334
3.1166666666666667,12.566666666666666
2.6,19.933333333333334
2.8,38.53333333333333
7.916666666666667,12.15
3.3333333333333335,9.816666666666666
8.733333333333333,23.183333333333334
2.7333333333333334,13.733333333333333
122.01666666666667,8.416666666666666
69.31666666666666,18.45
46.36666666666667,21.366666666666667
3.1333333333333333,29.883333333333333
59.18333333333333,5.416666666666667
18.75,23.383333333333333
161.66666666666666,36.5
5.716666666666667,12.05
45.9,8.316666666666666
113.08333333333333,25.05
3.9833333333333334,17.8
164.36666666666667,4.583333333333333
18.65,10.166666666666666
160.96666666666667,16.2
140.2,31.15
3.1,18.066666666666666
173.4,13.516666666666667
432.51666666666665,23.0
2.3833333333333333,20.0
21.9,3.8833333333333333
57.55,15.483333333333333
18.333333333333332,23.45
3.1166666666666667,33.68333333333333
234.15,8.783333333333333
2.35,24.633333333333333
27.833333333333332,7.5
212.7,8.183333333333334
4.3,19.783333333333335
61.81666666666667,7.516666666666667
72.03333333333333,36.833333333333336
2.8666666666666667,28.233333333333334
2.6166666666666667,3.6333333333333333
49.6,9.366666666666667
103.61666666666666,14.783333333333333
3.3333333333333335,16.35
2.85,7.95
5.483333333333333,10.8
3.4,18.083333333333332
26.083333333333332,6.583333333333333
344.96666666666664,32.2
22.2,18.216666666666665
10.983333333333333,12.566666666666666
21.766666666666666,9.083333333333334
236.43333333333334,19.183333333333334
121.46666666666667,15.916666666666666
1.5666666666666667,20.116666666666667
3.1166666666666667,9.116666666666667
3.9833333333333334,24.866666666666667
7.966666666666667,12.483333333333333
6.416666666666667,14.116666666666667
3.283333333333333,5.566666666666666
3.283333333333333,13.366666666666667
2.8833333333333333,9.033333333333333
2.6,6.2
3.4,10.866666666666667
325.4,4.016666666666667
3.1,18.183333333333334
2.816666666666667,20.05
222.63333333333333,12.333333333333334
128.28333333333333,31.766666666666666
161.93333333333334,18.766666666666666
28.7,15.816666666666666
216.66666666666666,19.833333333333332
3.15,34.93333333333333
2.8833333333333333,7.7
14.533333333333333,4.616666666666666
13.8,11.983333333333333
7.433333333333334,27.416666666666668
0.43333333333333335,1.4666666666666666
185.23333333333332,13.933333333333334
3.283333333333333,10.016666666666667
7.233333333333333,8.95
97.15,12.05
403.1166666666667,2.1666666666666665
3.3,37.733333333333334
2.45,5.383333333333334
39.88333333333333,16.666666666666668
2.9833333333333334,45.93333333333333
167.86666666666667,19.666666666666668
6.933333333333334,22.75
286.1166666666667,16.9
2.033333333333333,14.133333333333333
2.85,13.683333333333334
302.0,3.816666666666667
51.36666666666667,17.083333333333332
12.35,11.65
2.3333333333333335,3.8833333333333333
312.4166666666667,10.716666666666667
66.08333333333333,32.45
74.7,27.766666666666666
139.15,24.266666666666666
10.35,17.633333333333333
238.68333333333334,8.35
6.583333333333333,7.533333333333333
3.783333333333333,6.733333333333333
12.9,6.9
2.2,8.666666666666666
3.25,10.816666666666666
3.066666666666667,4.916666666666667
1.5666666666666667,8.15
22.066666666666666,5.883333333333334
2.0,3.1
343.65,5.483333333333333
12.85,1.9666666666666666
320.3666666666667,24.283333333333335
70.55,13.366666666666667
3.1166666666666667,21.283333333333335
238.5,14.216666666666667
94.2,23.283333333333335
12.2,29.033333333333335
7.733333333333333,15.066666666666666
1.9833333333333334,13.433333333333334
7.566666666666666,13.533333333333333
1.65,30.0
15.75,8.983333333333333
30.066666666666666,29.833333333333332
70.41666666666667,34.38333333333333
33.9,24.9
43.95,19.283333333333335
2.45,30.733333333333334
20.433333333333334,9.683333333333334
4.8,23.9
234.21666666666667,17.8
157.48333333333332,15.416666666666666
2.7,15.05
3.05,11.533333333333333
2.4166666666666665,17.916666666666668
15.866666666666667,4.8
25.333333333333332,15.016666666666667
174.11666666666667,14.833333333333334
27.85,26.8
111.55,15.6
3.25,31.4
4.65,4.516666666666667
28.183333333333334,21.15
1.65,31.733333333333334
26.083333333333332,6.083333333333333
6.766666666666667,23.183333333333334
174.95,14.05
2.1,23.383333333333333
2.933333333333333,6.666666666666667
145.41666666666666,5.15
2.933333333333333,22.45
39.833333333333336,22.033333333333335
149.53333333333333,62.766666666666666
8.616666666666667,14.15
161.05,13.633333333333333
195.71666666666667,18.066666666666666
4.45,27.483333333333334
2.95,25.633333333333333
77.56666666666666,11.633333333333333
6.55,33.0
10.0,26.0
39.233333333333334,14.25
43.81666666666667,13.55
2.05,12.383333333333333
2.1,15.05
1.7666666666666666,3.9166666666666665
2.933333333333333,7.883333333333334
12.766666666666667,8.35
105.48333333333333,8.883333333333333
3.05,47.733333333333334
135.21666666666667,6.5
7.483333333333333,32.766666666666666
6.683333333333334,25.383333333333333
44.88333333333333,24.833333333333332
779.0166666666667,24.85
4.733333333333333,12.15
2.9166666666666665,4.433333333333334
3.3333333333333335,6.116666666666666
10.45,5.05
1.7166666666666666,24.316666666666666
21.216666666666665,9.666666666666666
7.033333333333333,7.316666666666666
18.066666666666666,8.516666666666667
4.75,14.516666666666667
118.08333333333333,29.166666666666668
3.966666666666667,10.0
3.4833333333333334,6.066666666666666
3.0833333333333335,10.866666666666667
80.21666666666667,15.566666666666666
3.4833333333333334,27.883333333333333
80.51666666666667,5.033333333333333
4.416666666666667,12.95
163.7,5.133333333333334
7.833333333333333,22.316666666666666
3.6,23.35
104.01666666666667,17.35
9.85,27.45
226.18333333333334,33.45
9.816666666666666,15.833333333333334
120.25,25.333333333333332
123.88333333333334,20.716666666666665
8.416666666666666,27.45
2.8833333333333333,5.133333333333334
20.116666666666667,6.816666666666666
4.716666666666667,11.783333333333333
130.61666666666667,6.283333333333333
2.933333333333333,20.883333333333333
53.55,10.666666666666666
2.8833333333333333,12.05
1.9333333333333333,9.35
56.36666666666667,6.633333333333334
10.7,14.783333333333333
13.166666666666666,13.6
270.78333333333336,8.933333333333334
43.61666666666667,21.05
3.55,28.616666666666667
3.45,22.85
77.61666666666666,8.716666666666667
8.816666666666666,23.75
17.483333333333334,22.633333333333333
74.8,23.7
252.83333333333334,14.016666666666667
1.75,31.416666666666668
23.05,7.583333333333333
5.583333333333333,24.75
2.55,16.116666666666667
6.45,16.066666666666666
2.1666666666666665,17.616666666666667
2.6166666666666667,8.35
1.95,10.0
169.9,8.983333333333333
3.25,41.8
2.716666666666667,6.183333333333334
69.98333333333333,8.166666666666666
9.366666666666667,19.483333333333334
2.9,12.466666666666667
7.066666666666666,8.733333333333333
19.75,14.8
772.5666666666667,36.43333333333333
65.25,18.733333333333334
3.2,25.4
4.2,4.083333333333333
2.1333333333333333,15.1
2.9166666666666665,10.183333333333334
19.8,4.816666666666666
70.11666666666666,27.1
217.81666666666666,25.95
6.566666666666666,15.433333333333334
4.433333333333334,7.233333333333333
296.46666666666664,11.533333333333333
371.98333333333335,28.166666666666668
170.16666666666666,28.283333333333335
53.233333333333334,16.433333333333334
2.75,30.166666666666668
2.05,15.583333333333334
23.366666666666667,9.516666666666667
4.683333333333334,15.316666666666666
125.9,11.833333333333334
28.6,24.7
12.7,9.1
88.75,6.8
3.433333333333333,17.716666666666665
14.483333333333333,5.05
3.3333333333333335,27.483333333333334
2.9833333333333334,4.966666666666667
103.25,4.0
212.55,7.266666666666667
231.68333333333334,22.733333333333334
36.46666666666667,14.85
3.1666666666666665,26.05
10.416666666666666,6.033333333333333
131.05,30.933333333333334
3.1666666666666665,28.416666666666668
59.93333333333333,12.416666666666666
3.0,31.0
3.933333333333333,3.8333333333333335
2.6333333333333333,11.616666666666667
4.483333333333333,5.833333333333333
5.416666666666667,8.8
223.73333333333332,6.183333333333334
2.75,31.05
3.033333333333333,15.116666666666667
125.01666666666667,4.6
2.8333333333333335,22.166666666666668
264.6666666666667,7.816666666666666
2.816666666666667,28.716666666666665
86.81666666666666,6.583333333333333
3.75,21.316666666666666
64.96666666666667,17.883333333333333
415.26666666666665,22.133333333333333
9.766666666666667,29.683333333333334
14.2,9.583333333333334
2.8,36.333333333333336
93.73333333333333,25.433333333333334
3.0833333333333335,18.766666666666666
2.0833333333333335,7.966666666666667
533.75,13.266666666666667
88.4,17.166666666666668
127.33333333333333,17.033333333333335
43.18333333333333,15.133333333333333
12.183333333333334,26.05
62.18333333333333,22.716666666666665
22.466666666666665,9.366666666666667
63.733333333333334,13.4
67.21666666666667,22.5
1.55,10.0
3.2666666666666666,14.5
3.2666666666666666,7.016666666666667
6.416666666666667,5.066666666666666
19.816666666666666,13.583333333333334
349.6,24.583333333333332
6.85,20.8
152.65,19.233333333333334
300.93333333333334,23.566666666666666
30.266666666666666,11.65
44.233333333333334,18.083333333333332
37.8,8.266666666666667
198.36666666666667,22.616666666666667
3.0166666666666666,17.8
10.833333333333334,5.416666666666667
3.1,35.53333333333333
13.483333333333333,11.4
2.85,28.35
22.216666666666665,13.45
141.18333333333334,16.083333333333332
1.7333333333333334,23.85
19.833333333333332,16.15
74.3,13.266666666666667
1.5166666666666666,2.716666666666667
3.316666666666667,16.716666666666665
65.71666666666667,11.1
3.45,15.9
3.0833333333333335,11.083333333333334
107.41666666666667,6.5
154.4,5.55
3.3833333333333333,48.28333333333333
3.433333333333333,25.0
16.85,5.25
2.25,32.13333333333333
63.583333333333336,17.016666666666666
79.91666666666667,25.366666666666667
17.183333333333334,27.033333333333335
2.7666666666666666,29.966666666666665
142.1,8.283333333333333
18.066666666666666,28.25
25.716666666666665,34.31666666666667
8.3,28.283333333333335
4.85,8.216666666666667
57.6,3.1166666666666667
4.866666666666666,35.2
34.5,31.316666666666666
4.133333333333334,32.233333333333334
10.533333333333333,10.983333333333333
92.7,21.583333333333332
129.38333333333333,25.05
154.76666666666668,18.016666666666666
2.4,12.766666666666667
398.3333333333333,6.016666666666667
209.61666666666667,14.533333333333333
17.15,17.066666666666666
1.8166666666666667,20.233333333333334
20.066666666666666,7.283333333333333
7.283333333333333,26.583333333333332
26.783333333333335,6.933333333333334
13.5,25.733333333333334
132.73333333333332,9.716666666666667
3.1666666666666665,29.633333333333333
34.083333333333336,6.283333333333333
3.1333333333333333,26.966666666666665
97.38333333333334,7.45
276.31666666666666,27.916666666666668
7.816666666666666,24.55
5.033333333333333,19.516666666666666
2.8,12.483333333333333
31.833333333333332,16.55
321.78333333333336,22.35
100.46666666666667,16.95
2.45,14.85
57.85,9.183333333333334
2.283333333333333,15.35
200.28333333333333,23.966666666666665
5.983333333333333,17.633333333333333
44.5,16.45
67.65,14.416666666666666
18.483333333333334,29.483333333333334
2.966666666666667,28.6
101.25,5.683333333333334
174.18333333333334,9.633333333333333
15.833333333333334,47.46666666666667
38.65,23.766666666666666
7.633333333333334,10.833333333333334
3.2666666666666666,5.966666666666667
102.45,6.9
45.516666666666666,25.266666666666666
2.9833333333333334,25.166666666666668
220.93333333333334,6.116666666666666
17.233333333333334,16.616666666666667
31.2,21.45
207.21666666666667,21.533333333333335
238.68333333333334,10.466666666666667
7.15,7.916666666666667
2.4833333333333334,5.516666666666667
0.5833333333333334,2.2666666666666666
111.05,3.8
434.1166666666667,3.7333333333333334
60.483333333333334,6.65
190.33333333333334,17.95
3.4833333333333334,8.966666666666667
55.85,9.866666666666667
26.3,8.733333333333333
37.083333333333336,20.983333333333334
5.833333333333333,15.4
116.95,8.566666666666666
3.0166666666666666,22.65
1.8166666666666667,9.716666666666667
2.8,9.7
7.1,9.566666666666666
104.85,14.516666666666667
119.0,25.2
6.833333333333333,16.65
227.93333333333334,5.683333333333334
8.55,2.1666666666666665
5.583333333333333,12.666666666666666
32.78333333333333,15.983333333333333
17.366666666666667,50.35
2.1166666666666667,25.316666666666666
155.35,11.566666666666666
264.6666666666667,17.183333333333334
3.216666666666667,26.283333333333335
5.983333333333333,18.05
61.4,7.033333333333333
34.75,15.416666666666666
140.51666666666668,16.416666666666668
60.46666666666667,27.083333333333332
9.183333333333334,15.616666666666667
7.2,15.25
5.05,16.4
56.416666666666664,4.65
222.13333333333333,30.9
3.2333333333333334,32.61666666666667
271.0833333333333,5.1
228.85,14.066666666666666
2.3666666666666667,23.783333333333335
21.233333333333334,13.083333333333334
1.6333333333333333,15.866666666666667
3.533333333333333,8.716666666666667
3.0166666666666666,3.7333333333333334
8.266666666666667,33.93333333333333
3.283333333333333,7.666666666666667
16.666666666666668,5.4
3.0833333333333335,16.45
127.53333333333333,5.133333333333334
1.9666666666666666,25.416666666666668
6.1,21.166666666666668
16.6,13.75
13.95,16.166666666666668
93.45,7.716666666666667
16.3,27.766666666666666
264.0833333333333,15.25
155.71666666666667,7.75
164.61666666666667,19.866666666666667
34.166666666666664,23.483333333333334
147.2,10.216666666666667
2.966666666666667,7.0
14.183333333333334,7.866666666666666
15.666666666666666,15.183333333333334
143.9,25.45
55.916666666666664,25.266666666666666
12.283333333333333,15.883333333333333
71.58333333333333,15.566666666666666
96.23333333333333,9.7
20.666666666666668,15.683333333333334
62.333333333333336,17.683333333333334
5.766666666666667,25.583333333333332
150.25,3.45
39.55,20.066666666666666
30.05,30.483333333333334
120.11666666666666,12.416666666666666
111.55,33.46666666666667
167.7,21.016666666666666
5.733333333333333,26.383333333333333
2.4166666666666665,21.283333333333335
5.416666666666667,8.25
1.8333333333333333,37.483333333333334
13.233333333333333,6.916666666666667
7.1,33.61666666666667
8.483333333333333,12.45
6.166666666666667,21.266666666666666
7.366666666666666,10.683333333333334
97.51666666666667,27.55
2.9166666666666665,20.716666666666665
3.1666666666666665,17.65
246.8,12.916666666666666
154.13333333333333,29.166666666666668
135.76666666666668,28.716666666666665
98.85,21.65
2.9833333333333334,21.916666666666668
291.85,4.616666666666666
9.65,22.416666666666668
4.383333333333334,10.933333333333334
2.1333333333333333,21.516666666666666
1.7,20.483333333333334
40.916666666666664,7.166666666666667
9.233333333333333,23.8
2.933333333333333,21.116666666666667
144.25,7.766666666666667
4.933333333333334,31.833333333333332
20.65,5.533333333333333
8.033333333333333,34.78333333333333
103.96666666666667,37.666666666666664
20.166666666666668,24.983333333333334
130.53333333333333,36.0
144.8,25.316666666666666
10.216666666666667,34.56666666666667
2.05,10.616666666666667
4.2,8.716666666666667
166.93333333333334,7.016666666666667
3.066666666666667,21.333333333333332
169.18333333333334,36.11666666666667
3.3,25.55
25.533333333333335,10.383333333333333
1.55,12.283333333333333
26.816666666666666,7.25
43.43333333333333,20.6
3.3333333333333335,9.133333333333333
145.18333333333334,4.95
2.85,14.866666666666667
268.4,7.366666666666666
160.33333333333334,33.0
14.066666666666666,23.983333333333334
3.3833333333333333,20.95
24.433333333333334,13.316666666666666
58.05,10.1
3.283333333333333,19.433333333333334
38.88333333333333,18.55
107.31666666666666,29.65
12.866666666666667,26.783333333333335
315.7,30.983333333333334
0.5,26.633333333333333
87.63333333333334,4.633333333333334
16.416666666666668,41.666666666666664
99.83333333333333,15.866666666666667
12.216666666666667,16.85
4.45,20.183333333333334
10.133333333333333,9.933333333333334
4.066666666666666,20.083333333333332
3.1166666666666667,7.9
4.033333333333333,1.6666666666666667
237.28333333333333,7.55
5.016666666666667,14.083333333333334
149.53333333333333,16.316666666666666
222.86666666666667,39.11666666666667
189.65,2.0
2.15,16.4
2.9833333333333334,7.35
16.483333333333334,87.41666666666667
2.45,14.733333333333333
79.78333333333333,25.716666666666665
51.78333333333333,14.1
202.68333333333334,13.15
3.15,16.683333333333334
226.15,20.183333333333334
18.616666666666667,7.866666666666666
122.71666666666667,29.933333333333334
216.65,17.05
170.9,32.28333333333333
3.033333333333333,31.983333333333334
30.7,22.066666666666666
67.33333333333333,10.183333333333334
294.6,31.45
44.8,21.85
3.683333333333333,6.0
55.016666666666666,25.15
344.75,9.816666666666666
5.383333333333334,25.766666666666666
84.23333333333333,15.016666666666667
413.3833333333333,5.583333333333333
0.8333333333333334,15.8
149.83333333333334,8.35
17.0,15.466666666666667
2.1166666666666667,18.4
2.283333333333333,33.833333333333336
52.78333333333333,12.616666666666667
90.05,11.05
19.883333333333333,9.633333333333333
73.35,16.9
211.3,5.033333333333333
82.75,17.766666666666666
70.83333333333333,28.45
109.03333333333333,44.9
82.78333333333333,21.566666666666666
72.03333333333333,16.766666666666666
2.75,5.216666666666667
35.483333333333334,28.383333333333333
10.9,11.683333333333334
14.933333333333334,27.7
22.616666666666667,31.816666666666666
2.7666666666666666,20.966666666666665
97.03333333333333,23.2
74.26666666666667,8.45
37.333333333333336,36.18333333333333
273.3833333333333,12.033333333333333
171.85,14.25
49.15,16.033333333333335
214.95,20.683333333333334
3.466666666666667,8.8
297.4166666666667,0.3333333333333333
3.0166666666666666,6.0
5.8,23.55
189.2,2.6666666666666665
6.4,10.883333333333333
2.0,10.75
3.066666666666667,5.016666666666667
231.76666666666668,7.833333333333333
142.76666666666668,6.983333333333333
16.583333333333332,9.716666666666667
10.65,23.65
2.8666666666666667,17.183333333333334
49.56666666666667,14.7
