name,move_sec,length,speed_kmh,move_to_ts_name,self_ts_name,self_busy_sec
НАП,77,376.0,17.5792,Н1ИП,НАП(к),1600750351
НАП,27,376.0,50.1333,1-9СП(к),НАП(к),1600751986
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1600752853
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600752878
4СП(4+),22,332.0,54.3273,Ч1УП,4СП(к),1600752986
НАП,51,376.0,26.5412,1-9СП(к),НАП(к),1600755427
ЧДП,17,223.0,47.2235,2-8СП(к),ЧДП(к),1600755715
1-9СП(1+;3+;9-),11,146.0,47.7818,НАП(к),1-9СП(к),1600755816
ЧДП,19,223.0,42.2526,2-8СП(к),ЧДП(к),1600756321
1-9СП(1+;3+;9-),13,146.0,40.4308,НАП(к),1-9СП(к),1600756441
НАП,32,376.0,42.3,Н1ИП,НАП(к),1600756454
ЧДП,17,223.0,47.2235,2-8СП(к),ЧДП(к),1600756840
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1600756961
НАП,34,376.0,39.8118,Н1ИП,НАП(к),1600756973
ЧДП,25,223.0,32.112,2-8СП(к),ЧДП(к),1600758820
ЧДП,17,223.0,47.2235,2-8СП(к),ЧДП(к),1600759406
1-9СП(1+;3+;9-),9,146.0,58.4,НАП(к),1-9СП(к),1600759524
НАП,32,376.0,42.3,Н1ИП,НАП(к),1600759533
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600761090
1-9СП(1+;3+;9+),11,146.0,47.7818,НАП(к),1-9СП(к),1600761199
НАП,30,376.0,45.12,Н1ИП,НАП(к),1600761210
ЧДП,23,223.0,34.9043,2-8СП(к),ЧДП(к),1600761705
4СП(4+),37,332.0,32.3027,6-14СП(к),4СП(к),1600762197
1-9СП(1+;3-),10,108.0,38.88,НАП(к),1-9СП(к),1600762611
4СП(4+),26,332.0,45.9692,6-14СП(к),4СП(к),1600763070
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1600763182
НАП,29,376.0,46.6759,Н1ИП,НАП(к),1600763192
4СП(4+),27,332.0,44.2667,6-14СП(к),4СП(к),1600763542
1-9СП(1+;3+;9+),15,146.0,35.04,НАП(к),1-9СП(к),1600763859
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600765661
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1600765766
НАП,25,376.0,54.144,Н1ИП,НАП(к),1600765779
4СП(4+),25,332.0,47.808,6-14СП(к),4СП(к),1600766146
1-9СП(1+;3+;9+),8,146.0,65.7,НАП(к),1-9СП(к),1600766267
4СП(4+),25,332.0,47.808,6-14СП(к),4СП(к),1600773925
1-9СП(1+;3+;9+),12,146.0,43.8,НАП(к),1-9СП(к),1600774039
НАП,31,376.0,43.6645,Н1ИП,НАП(к),1600774051
4СП(4+),24,332.0,49.8,6-14СП(к),4СП(к),1600774544
1-9СП(1+;3+;9+),12,146.0,43.8,НАП(к),1-9СП(к),1600774646
НАП,26,376.0,52.0615,Н1ИП,НАП(к),1600774658
НАП,29,376.0,46.6759,1-9СП(к),НАП(к),1600776345
1-9СП(1+;3+;9+),8,146.0,65.7,2АП(к),1-9СП(к),1600776374
4СП(4+),24,332.0,49.8,Ч1УП,4СП(к),1600776473
ЧДП,19,223.0,42.2526,2-8СП(к),ЧДП(к),1600776666
1-9СП(1+;3+;9-),15,146.0,35.04,НАП(к),1-9СП(к),1600776798
НАП,43,376.0,31.4791,Н1ИП,НАП(к),1600776813
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600780085
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1600780190
НАП,25,376.0,54.144,Н1ИП,НАП(к),1600780203
ЧДП,47,223.0,17.0809,2-8СП(к),ЧДП(к),1600781263
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1600781708
1-9СП(1+;3+;9+),8,146.0,65.7,2АП(к),1-9СП(к),1600781732
4СП(4+),22,332.0,54.3273,Ч1УП,4СП(к),1600781822
НАП,26,376.0,52.0615,1-9СП(к),НАП(к),1600782768
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600782794
1-9СП(1+;3+;9-),46,146.0,11.4261,НАП(к),1-9СП(к),1600782996
НАП,68,376.0,19.9059,Н1ИП,НАП(к),1600783042
НАП,23,376.0,58.8522,1-9СП(к),НАП(к),1600784929
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600784952
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1600785045
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1600785524
1-9СП(1+;3+;9+),12,146.0,43.8,2АП(к),1-9СП(к),1600785549
4СП(4+),22,332.0,54.3273,Ч1УП,4СП(к),1600785640
ЧДП,29,223.0,27.6828,2-8СП(к),ЧДП(к),1600785700
1-9СП(1+;3+;9-),14,146.0,37.5429,НАП(к),1-9СП(к),1600785863
НАП,39,376.0,34.7077,Н1ИП,НАП(к),1600785877
НАП,30,376.0,45.12,1-9СП(к),НАП(к),1600787589
1-9СП(1+;3+;9+),15,146.0,35.04,2АП(к),1-9СП(к),1600787619
ЧДП,30,223.0,26.76,2-8СП(к),ЧДП(к),1600787728
1-9СП(1+;3+;9-),17,146.0,30.9176,НАП(к),1-9СП(к),1600787923
НАП,40,376.0,33.84,Н1ИП,НАП(к),1600787940
4СП(4+),73,332.0,16.3726,Ч1УП,4СП(к),1600788548
ЧДП,18,223.0,44.6,2-8СП(к),ЧДП(к),1600788674
1-9СП(1+;3+;9-),14,146.0,37.5429,НАП(к),1-9СП(к),1600788791
НАП,30,376.0,45.12,Н1ИП,НАП(к),1600788805
ЧДП,18,223.0,44.6,2-8СП(к),ЧДП(к),1600789528
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1600789661
НАП,36,376.0,37.6,Н1ИП,НАП(к),1600789673
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1600791205
1-9СП(1+;3+;9+),13,146.0,40.4308,2АП(к),1-9СП(к),1600791230
4СП(4+),21,332.0,56.9143,Ч1УП,4СП(к),1600791324
НАП,45,376.0,30.08,1-9СП(к),НАП(к),1600793629
1-9СП(1+;3+;9+),25,146.0,21.024,2АП(к),1-9СП(к),1600793674
ЧДП,29,223.0,27.6828,2-8СП(к),ЧДП(к),1600794051
НАП,51,376.0,26.5412,1-9СП(к),НАП(к),1600797466
НАП,36,376.0,37.6,1-9СП(к),НАП(к),1600798823
4СП(4+),45,332.0,26.56,6-14СП(к),4СП(к),1600798820
1-9СП(1+;3+;9+),20,146.0,26.28,2АП(к),1-9СП(к),1600798859
4СП(4+),63,332.0,18.9714,Ч1УП,4СП(к),1600799481
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1600800214
1-9СП(1+;3+;9+),12,146.0,43.8,2АП(к),1-9СП(к),1600800238
НАП,23,376.0,58.8522,1-9СП(к),НАП(к),1600800721
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600800744
ЧДП,20,223.0,40.14,2-8СП(к),ЧДП(к),1600800905
1-9СП(1+;3+;9-),19,146.0,27.6632,НАП(к),1-9СП(к),1600801067
НАП,43,376.0,31.4791,Н1ИП,НАП(к),1600801086
1-9СП(1+;3-),19,108.0,20.4632,НАП(к),1-9СП(к),1600801559
НАП,62,376.0,21.8323,Н1ИП,НАП(к),1600801578
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600803526
1-9СП(1+;3+;9+),11,146.0,47.7818,НАП(к),1-9СП(к),1600803633
НАП,27,376.0,50.1333,Н1ИП,НАП(к),1600803644
НАП,26,376.0,52.0615,1-9СП(к),НАП(к),1600807662
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600807688
4СП(4+),24,332.0,49.8,Ч1УП,4СП(к),1600807786
ЧДП,14,223.0,57.3429,2-8СП(к),ЧДП(к),1600809213
1-9СП(1+;3+;9-),11,146.0,47.7818,НАП(к),1-9СП(к),1600809322
НАП,32,376.0,42.3,Н1ИП,НАП(к),1600809333
НАП,28,376.0,48.3429,1-9СП(к),НАП(к),1600812412
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600812440
4СП(4+),25,332.0,47.808,Ч1УП,4СП(к),1600812554
ЧДП,21,223.0,38.2286,2-8СП(к),ЧДП(к),1600813634
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1600813767
НАП,34,376.0,39.8118,Н1ИП,НАП(к),1600813779
ЧДП,24,223.0,33.45,2-8СП(к),ЧДП(к),1600815162
ЧДП,20,223.0,40.14,2-8СП(к),ЧДП(к),1600817090
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1600817424
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600817449
4СП(4+),25,332.0,47.808,Ч1УП,4СП(к),1600817552
1-9СП(1+;3+;9-),19,146.0,27.6632,НАП(к),1-9СП(к),1600817768
НАП,47,376.0,28.8,Н1ИП,НАП(к),1600817787
НАП,516,376.0,2.62326,1-9СП(к),НАП(к),1600818178
НАП,20,376.0,67.68,1-9СП(к),НАП(к),1600819246
1-9СП(1+;3+;9+),7,146.0,75.0857,2АП(к),1-9СП(к),1600819266
4СП(4+),22,332.0,54.3273,Ч1УП,4СП(к),1600819344
ЧДП,29,223.0,27.6828,2-8СП(к),ЧДП(к),1600819364
1-9СП(1+;3+;9-),13,146.0,40.4308,НАП(к),1-9СП(к),1600819514
НАП,36,376.0,37.6,Н1ИП,НАП(к),1600819527
4СП(4+),31,332.0,38.5548,6-14СП(к),4СП(к),1600824570
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1600824691
НАП,29,376.0,46.6759,Н1ИП,НАП(к),1600824701
НАП,15,376.0,90.24,1-9СП(к),НАП(к),1600826015
1-9СП(1+;3+;9+),9,146.0,58.4,2АП(к),1-9СП(к),1600826030
ЧДП,22,223.0,36.4909,2-8СП(к),ЧДП(к),1600827017
1-9СП(1+;3+;9-),13,146.0,40.4308,НАП(к),1-9СП(к),1600827147
НАП,40,376.0,33.84,Н1ИП,НАП(к),1600827160
4СП(4+),22,332.0,54.3273,6-14СП(к),4СП(к),1600828108
1-9СП(1+;3+;9+),8,146.0,65.7,НАП(к),1-9СП(к),1600828206
4СП(4+),20,332.0,59.76,6-14СП(к),4СП(к),1600828544
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1600828645
НАП,26,376.0,52.0615,Н1ИП,НАП(к),1600828658
4СП(4+),25,332.0,47.808,6-14СП(к),4СП(к),1600830957
1-9СП(1+;3+;9+),11,146.0,47.7818,НАП(к),1-9СП(к),1600831066
НАП,30,376.0,45.12,Н1ИП,НАП(к),1600831077
НАП,47,376.0,28.8,1-9СП(к),НАП(к),1600833859
1-9СП(1+;3-),9,108.0,43.2,5-13СП(к),1-9СП(к),1600833906
ЧДП,20,223.0,40.14,2-8СП(к),ЧДП(к),1600834383
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1600834517
НАП,35,376.0,38.6743,Н1ИП,НАП(к),1600834529
НАП,17,376.0,79.6235,1-9СП(к),НАП(к),1600835841
1-9СП(1+;3+;9+),8,146.0,65.7,2АП(к),1-9СП(к),1600835858
НАП,26,376.0,52.0615,1-9СП(к),НАП(к),1600839203
1-9СП(1+;3+;9+),8,146.0,65.7,2АП(к),1-9СП(к),1600839229
4СП(4+),26,332.0,45.9692,Ч1УП,4СП(к),1600839324
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600841892
1-9СП(1+;3+;9+),11,146.0,47.7818,НАП(к),1-9СП(к),1600841998
НАП,28,376.0,48.3429,Н1ИП,НАП(к),1600842009
НАП,39,376.0,34.7077,1-9СП(к),НАП(к),1600843701
1-9СП(1+;3+;9-),17,146.0,30.9176,3АП(к),1-9СП(к),1600843740
4СП(4+),51,332.0,23.4353,6-14СП(к),4СП(к),1600843758
ЧДП,22,223.0,36.4909,ЧД1УП,ЧДП(к),1600843896
НАП,35,376.0,38.6743,1-9СП(к),НАП(к),1600844297
1-9СП(1+;3+;9-),17,146.0,30.9176,3АП(к),1-9СП(к),1600844332
4СП(4+),36,332.0,33.2,6-14СП(к),4СП(к),1600845237
ЧДП,50,223.0,16.056,ЧД1УП,ЧДП(к),1600845520
4СП(4+),42,332.0,28.4571,6-14СП(к),4СП(к),1600845785
1-9СП(1+;3-),11,108.0,35.3455,НАП(к),1-9СП(к),1600845987
НАП,48,376.0,28.2,Н1ИП,НАП(к),1600845998
1-9СП(1+;3+;9+),58,146.0,9.06207,НАП(к),1-9СП(к),1600846435
НАП,81,376.0,16.7111,Н1ИП,НАП(к),1600846493
НАП,38,376.0,35.6211,1-9СП(к),НАП(к),1600848199
1-9СП(1+;3+;9-),16,146.0,32.85,3АП(к),1-9СП(к),1600848237
ЧДП,18,223.0,44.6,ЧД1УП,ЧДП(к),1600848374
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600848403
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1600848969
4СП(4+),24,332.0,49.8,6-14СП(к),4СП(к),1600849419
1-9СП(1+;3+;9+),8,146.0,65.7,НАП(к),1-9СП(к),1600849519
4СП(4+),26,332.0,45.9692,6-14СП(к),4СП(к),1600850095
1-9СП(1+;3+;9+),11,146.0,47.7818,НАП(к),1-9СП(к),1600850212
НАП,29,376.0,46.6759,Н1ИП,НАП(к),1600850223
4СП(4+),35,332.0,34.1486,6-14СП(к),4СП(к),1600850607
НАП,104,376.0,13.0154,1-9СП(к),НАП(к),1600851143
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600852606
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1600852716
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600853392
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1600853499
НАП,30,376.0,45.12,Н1ИП,НАП(к),1600853509
4СП(4+),40,332.0,29.88,6-14СП(к),4СП(к),1600853987
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1600855586
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600855611
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1600855711
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1600857171
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1600857195
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1600857291
ЧДП,20,223.0,40.14,2-8СП(к),ЧДП(к),1600858557
1-9СП(1+;3+;9-),15,146.0,35.04,НАП(к),1-9СП(к),1600858682
НАП,30,376.0,45.12,Н1ИП,НАП(к),1600858697
НАП,35,376.0,38.6743,1-9СП(к),НАП(к),1600860456
1-9СП(1+;3+;9+),19,146.0,27.6632,2АП(к),1-9СП(к),1600860491
4СП(4+),53,332.0,22.5509,Ч1УП,4СП(к),1600860793
НАП,50,376.0,27.072,1-9СП(к),НАП(к),1600861065
1-9СП(1+;3-),15,108.0,25.92,5-13СП(к),1-9СП(к),1600861115
ЧДП,12,223.0,66.9,2-8СП(к),ЧДП(к),1600861689
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1600861792
НАП,40,376.0,33.84,1-9СП(к),НАП(к),1600863233
1-9СП(1+;3+;9-),18,146.0,29.2,3АП(к),1-9СП(к),1600863273
4СП(4+),30,332.0,39.84,6-14СП(к),4СП(к),1600863612
1-9СП(1+;3+;9+),12,146.0,43.8,НАП(к),1-9СП(к),1600863743
НАП,36,376.0,37.6,Н1ИП,НАП(к),1600863755
4СП(4+),26,332.0,45.9692,6-14СП(к),4СП(к),1600864152
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1600864267
НАП,30,376.0,45.12,Н1ИП,НАП(к),1600864277
4СП(4+),81,332.0,14.7556,Ч1УП,4СП(к),1600864561
4СП(4+),67,332.0,17.8388,Ч1УП,4СП(к),1600865349
ЧДП,22,223.0,36.4909,2-8СП(к),ЧДП(к),1600865851
1-9СП(1+;3+;9-),10,146.0,52.56,НАП(к),1-9СП(к),1600865982
НАП,33,376.0,41.0182,Н1ИП,НАП(к),1600865992
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1600867594
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600867618
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1600867715
НАП,33,376.0,41.0182,1-9СП(к),НАП(к),1600868137
1-9СП(1+;3+;9+),15,146.0,35.04,2АП(к),1-9СП(к),1600868170
4СП(4+),30,332.0,39.84,Ч1УП,4СП(к),1600868306
ЧДП,29,223.0,27.6828,2-8СП(к),ЧДП(к),1600868440
НАП,26,376.0,52.0615,1-9СП(к),НАП(к),1600868660
1-9СП(1+;3+;9+),13,146.0,40.4308,2АП(к),1-9СП(к),1600868686
4СП(4+),42,332.0,28.4571,Ч1УП,4СП(к),1600868836
1-9СП(1+;3+;9-),20,146.0,26.28,НАП(к),1-9СП(к),1600869068
НАП,38,376.0,35.6211,Н1ИП,НАП(к),1600869088
4СП(4+),22,332.0,54.3273,6-14СП(к),4СП(к),1600871701
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1600871808
НАП,25,376.0,54.144,Н1ИП,НАП(к),1600871821
4СП(4+),24,332.0,49.8,6-14СП(к),4СП(к),1600872184
4СП(4+),50,332.0,23.904,6-14СП(к),4СП(к),1600873704
НАП,39,376.0,34.7077,1-9СП(к),НАП(к),1600873818
1-9СП(1+;3+;9-),17,146.0,30.9176,3АП(к),1-9СП(к),1600873857
ЧДП,23,223.0,34.9043,ЧД1УП,ЧДП(к),1600874002
1-9СП(1+;3+;9+),29,146.0,18.1241,НАП(к),1-9СП(к),1600874050
НАП,54,376.0,25.0667,Н1ИП,НАП(к),1600874079
НАП,38,376.0,35.6211,1-9СП(к),НАП(к),1600876155
1-9СП(1+;3+;9-),18,146.0,29.2,3АП(к),1-9СП(к),1600876193
ЧДП,21,223.0,38.2286,ЧД1УП,ЧДП(к),1600876353
4СП(4+),21,332.0,56.9143,6-14СП(к),4СП(к),1600876968
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1600877074
НАП,31,376.0,43.6645,Н1ИП,НАП(к),1600877084
НАП,45,376.0,30.08,1-9СП(к),НАП(к),1600880038
1-9СП(1+;3+;9+),22,146.0,23.8909,2АП(к),1-9СП(к),1600880083
4СП(4+),32,332.0,37.35,6-14СП(к),4СП(к),1600880526
НАП,35,376.0,38.6743,1-9СП(к),НАП(к),1600883232
1-9СП(1+;3+;9+),18,146.0,29.2,2АП(к),1-9СП(к),1600883267
НАП,35,376.0,38.6743,1-9СП(к),НАП(к),1600883843
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1600885028
1-9СП(1+;3+;9+),12,146.0,43.8,2АП(к),1-9СП(к),1600885053
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1600885147
НАП,20,376.0,67.68,1-9СП(к),НАП(к),1600886075
1-9СП(1+;3+;9+),6,146.0,87.6,2АП(к),1-9СП(к),1600886095
НАП,35,376.0,38.6743,1-9СП(к),НАП(к),1600887063
1-9СП(1+;3+;9+),17,146.0,30.9176,2АП(к),1-9СП(к),1600887098
НАП,35,376.0,38.6743,1-9СП(к),НАП(к),1600887791
1-9СП(1+;3-),10,108.0,38.88,5-13СП(к),1-9СП(к),1600887826
НАП,42,376.0,32.2286,1-9СП(к),НАП(к),1600888581
1-9СП(1+;3-),9,108.0,43.2,5-13СП(к),1-9СП(к),1600888623
ЧДП,26,223.0,30.8769,2-8СП(к),ЧДП(к),1600888804
1-9СП(1+;3+;9-),12,146.0,43.8,НАП(к),1-9СП(к),1600888958
НАП,34,376.0,39.8118,Н1ИП,НАП(к),1600888970
4СП(4+),69,332.0,17.3217,Ч1УП,4СП(к),1600889832
ЧДП,16,223.0,50.175,2-8СП(к),ЧДП(к),1600890941
1-9СП(1+;3+;9-),10,146.0,52.56,НАП(к),1-9СП(к),1600891061
НАП,33,376.0,41.0182,Н1ИП,НАП(к),1600891071
НАП,19,376.0,71.2421,1-9СП(к),НАП(к),1600892752
1-9СП(1+;3+;9+),8,146.0,65.7,2АП(к),1-9СП(к),1600892771
ЧДП,23,223.0,34.9043,2-8СП(к),ЧДП(к),1600893428
НАП,18,376.0,75.2,1-9СП(к),НАП(к),1600895163
1-9СП(1+;3+;9+),7,146.0,75.0857,2АП(к),1-9СП(к),1600895181
ЧДП,20,223.0,40.14,2-8СП(к),ЧДП(к),1600895720
1-9СП(1+;3+;9-),13,146.0,40.4308,НАП(к),1-9СП(к),1600895852
НАП,36,376.0,37.6,Н1ИП,НАП(к),1600895865
НАП,30,376.0,45.12,1-9СП(к),НАП(к),1600897726
1-9СП(1+;3+;9-),13,146.0,40.4308,3АП(к),1-9СП(к),1600897756
ЧДП,20,223.0,40.14,ЧД1УП,ЧДП(к),1600897890
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600898988
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1600899092
НАП,27,376.0,50.1333,Н1ИП,НАП(к),1600899102
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600901657
ЧДП,28,223.0,28.6714,ЧД1УП,ЧДП(к),1600901735
1-9СП(1+;3+;9+),9,146.0,58.4,НАП(к),1-9СП(к),1600901761
НАП,31,376.0,43.6645,Н1ИП,НАП(к),1600901770
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1600905997
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1600906021
4СП(4+),25,332.0,47.808,Ч1УП,4СП(к),1600906116
ЧДП,20,223.0,40.14,2-8СП(к),ЧДП(к),1600906778
НАП,24,376.0,56.4,1-9СП(к),НАП(к),1600906984
1-9СП(1+;3+;9+),10,146.0,52.56,2АП(к),1-9СП(к),1600907008
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1600907105
1-9СП(1+;3+;9-),40,146.0,13.14,НАП(к),1-9СП(к),1600907239
НАП,70,376.0,19.3371,Н1ИП,НАП(к),1600907279
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1600910410
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600910435
4СП(4+),25,332.0,47.808,Ч1УП,4СП(к),1600910541
ЧДП,57,223.0,14.0842,2-8СП(к),ЧДП(к),1600911570
НАП,19,376.0,71.2421,1-9СП(к),НАП(к),1600912177
1-9СП(1+;3+;9+),8,146.0,65.7,2АП(к),1-9СП(к),1600912196
1-9СП(1+;3+;9-),36,146.0,14.6,НАП(к),1-9СП(к),1600912437
НАП,62,376.0,21.8323,Н1ИП,НАП(к),1600912473
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600914884
1-9СП(1+;3+;9+),9,146.0,58.4,НАП(к),1-9СП(к),1600914991
НАП,29,376.0,46.6759,Н1ИП,НАП(к),1600915000
НАП,28,376.0,48.3429,1-9СП(к),НАП(к),1600916439
1-9СП(1+;3+;9-),11,146.0,47.7818,3АП(к),1-9СП(к),1600916467
ЧДП,17,223.0,47.2235,ЧД1УП,ЧДП(к),1600916580
4СП(4+),22,332.0,54.3273,6-14СП(к),4СП(к),1600917527
1-9СП(1+;3+;9+),10,146.0,52.56,НАП(к),1-9СП(к),1600917633
НАП,27,376.0,50.1333,Н1ИП,НАП(к),1600917643
4СП(4+),20,332.0,59.76,6-14СП(к),4СП(к),1600918362
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1600918469
НАП,31,376.0,43.6645,Н1ИП,НАП(к),1600918482
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1600920188
1-9СП(1+;3+;9+),11,146.0,47.7818,2АП(к),1-9СП(к),1600920213
4СП(4+),23,332.0,51.9652,Ч1УП,4СП(к),1600920314
ЧДП,27,223.0,29.7333,2-8СП(к),ЧДП(к),1600920417
НАП,38,376.0,35.6211,1-9СП(к),НАП(к),1600920488
НАП,25,376.0,54.144,1-9СП(к),НАП(к),1600921046
1-9СП(1+;3+;9+),9,146.0,58.4,2АП(к),1-9СП(к),1600921071
4СП(4+),24,332.0,49.8,Ч1УП,4СП(к),1600921169
1-9СП(1+;3+;9-),42,146.0,12.5143,НАП(к),1-9СП(к),1600921307
НАП,60,376.0,22.56,Н1ИП,НАП(к),1600921349
НАП,31,376.0,43.6645,1-9СП(к),НАП(к),1600923434
1-9СП(1+;3+;9-),14,146.0,37.5429,3АП(к),1-9СП(к),1600923465
ЧДП,24,223.0,33.45,ЧД1УП,ЧДП(к),1600923606
НАП,50,376.0,27.072,1-9СП(к),НАП(к),1600923881
4СП(4+),22,332.0,54.3273,6-14СП(к),4СП(к),1600925260
1-9СП(1+;3+;9+),7,146.0,75.0857,НАП(к),1-9СП(к),1600925369
НАП,30,376.0,45.12,Н1ИП,НАП(к),1600925376
ЧДП,34,223.0,23.6118,2-8СП(к),ЧДП(к),1600927609
4СП(4+),20,332.0,59.76,6-14СП(к),4СП(к),1600928439
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1600928554
1-9СП(1+;3+;9-),45,146.0,11.68,НАП(к),1-9СП(к),1600928927
НАП,69,376.0,19.6174,Н1ИП,НАП(к),1600928972
4СП(4+),23,332.0,51.9652,6-14СП(к),4СП(к),1600929645
1-9СП(1+;3+;9+),12,146.0,43.8,НАП(к),1-9СП(к),1600929751
НАП,31,376.0,43.6645,Н1ИП,НАП(к),1600929763
4СП(4+),36,332.0,33.2,6-14СП(к),4СП(к),1600931660
4СП(4+),30,332.0,39.84,6-14СП(к),4СП(к),1600934917
1-9СП(1+;3+;9+),13,146.0,40.4308,НАП(к),1-9СП(к),1600935369
4СП(4+),27,332.0,44.2667,6-14СП(к),4СП(к),1600936250
1-9СП(1+;3+;9+),18,146.0,29.2,НАП(к),1-9СП(к),1600936694
ЧДП,26,223.0,30.8769,2-8СП(к),ЧДП(к),1600937867
4СП(4+),20,332.0,59.76,6-14СП(к),4СП(к),1600938950
1-9СП(1+;3+;9+),9,146.0,58.4,НАП(к),1-9СП(к),1600939051
НАП,29,376.0,46.6759,1-9СП(к),НАП(к),1600940433
1-9СП(1+;3+;9+),14,146.0,37.5429,2АП(к),1-9СП(к),1600940462
4СП(4+),29,332.0,41.2138,Ч1УП,4СП(к),1600940890
ЧДП,25,223.0,32.112,2-8СП(к),ЧДП(к),1600941659
НАП,35,376.0,38.6743,1-9СП(к),НАП(к),1600941690
1-9СП(1+;3+;9-),18,146.0,29.2,3АП(к),1-9СП(к),1600941725
ЧДП,24,223.0,33.45,ЧД1УП,ЧДП(к),1600941902
НАП,30,376.0,45.12,1-9СП(к),НАП(к),1600944874
1-9СП(1+;3+;9-),10,146.0,52.56,3АП(к),1-9СП(к),1600944904
ЧДП,15,223.0,53.52,ЧД1УП,ЧДП(к),1600945031
НАП,30,376.0,45.12,1-9СП(к),НАП(к),1600945951
1-9СП(1+;3+;9-),13,146.0,40.4308,3АП(к),1-9СП(к),1600945981
ЧДП,22,223.0,36.4909,ЧД1УП,ЧДП(к),1600946118
НАП,37,376.0,36.5838,1-9СП(к),НАП(к),1600947909
1-9СП(1+;3+;9-),19,146.0,27.6632,3АП(к),1-9СП(к),1600947946
4СП(4+),28,332.0,42.6857,6-14СП(к),4СП(к),1600949469
1-9СП(1+;3+;9+),14,146.0,37.5429,НАП(к),1-9СП(к),1600949592
НАП,31,376.0,43.6645,Н1ИП,НАП(к),1600949606
