name,move_sec,length,speed_kmh,move_to_ts_name,self_ts_name,self_busy_sec
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1605237316
ЧГП(на_IIП),23,298.0,46.6435,4СП(к),ЧГП(к),1605239253
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605241901
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605242782
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605243136
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605246670
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605247602
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605248151
1АП(на_IП),36,607.0,60.7,3СП(к),1АП(к),1605248223
1АП(на_IП),58,607.0,37.6759,3СП(к),1АП(к),1605249412
1АП(на_IП),36,607.0,60.7,3СП(к),1АП(к),1605250764
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605251002
1АП(на_IП),37,607.0,59.0595,3СП(к),1АП(к),1605253189
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1605254573
ЧГП(на_IIП),17,298.0,63.1059,4СП(к),ЧГП(к),1605257897
ЧГП(на_IIП),44,298.0,24.3818,4СП(к),ЧГП(к),1605260620
1АП(на_IП),35,607.0,62.4343,3СП(к),1АП(к),1605262632
ЧГП(на_IIП),19,298.0,56.4632,4СП(к),ЧГП(к),1605263084
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605263551
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605263731
ЧГП(на_IIП),15,298.0,71.52,4СП(к),ЧГП(к),1605264439
1АП(на_IП),43,607.0,50.8186,3СП(к),1АП(к),1605265277
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605266418
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605267051
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605267560
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605267758
1АП(на_5П),117,607.0,18.6769,3СП(к),1АП(к),1605268384
1АП(на_IП),39,607.0,56.0308,3СП(к),1АП(к),1605271067
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605272279
1АП(на_IП),41,607.0,53.2976,3СП(к),1АП(к),1605273463
1АП(на_IП),51,607.0,42.8471,3СП(к),1АП(к),1605273921
1АП(на_IП),93,607.0,23.4968,3СП(к),1АП(к),1605274849
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605275905
1АП(на_5П),87,607.0,25.1172,3СП(к),1АП(к),1605276530
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605281327
ЧГП(на_IIП),16,298.0,67.05,4СП(к),ЧГП(к),1605284717
1АП(на_IП),38,607.0,57.5053,3СП(к),1АП(к),1605286272
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1605288351
ЧГП(на_IIП),18,298.0,59.6,4СП(к),ЧГП(к),1605289016
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1605290225
ЧГП(на_IIП),20,298.0,53.64,4СП(к),ЧГП(к),1605290710
